,mean,sd,hdi_3%,hdi_97%,ess_bulk,ess_tail,r_hat
U[239],0.388,0.324,0.0,0.977,15559.0,10153.0,1.0
U[240],0.565,0.432,0.0,1.345,4408.0,10650.0,1.0
U[241],0.476,0.373,0.0,1.147,7696.0,10396.0,1.0
U[242],0.611,0.451,0.0,1.42,3239.0,10270.0,1.0
U[243],0.526,0.408,0.0,1.261,6071.0,9832.0,1.0
U[244],0.552,0.42,0.0,1.304,4365.0,9151.0,1.0
U[245],0.89,0.583,0.0,1.9,1197.0,4587.0,1.0
U[246],1.242,0.711,0.001,2.423,695.0,2344.0,1.0
U[247],1.004,0.625,0.0,2.071,897.0,4045.0,1.0
U[248],0.576,0.433,0.0,1.339,3709.0,9496.0,1.0
U[249],1.375,0.767,0.0,2.625,568.0,1570.0,1.01
U[250],1.06,0.652,0.0,2.167,898.0,3426.0,1.0
U[251],0.526,0.412,0.0,1.273,4846.0,9088.0,1.0
U[252],0.856,0.567,0.001,1.85,1436.0,5359.0,1.0
U[253],0.724,0.509,0.0,1.628,1958.0,7929.0,1.0
U[254],0.634,0.472,0.0,1.485,2852.0,8571.0,1.0
U[255],0.727,0.513,0.0,1.635,2052.0,7537.0,1.0
U[256],0.699,0.493,0.0,1.579,2085.0,5864.0,1.0
U[257],0.877,0.579,0.0,1.878,1408.0,5873.0,1.0
U[258],0.599,0.446,0.0,1.396,3702.0,9074.0,1.0
U[259],0.729,0.513,0.0,1.642,1836.0,7404.0,1.0
U[260],0.864,0.573,0.001,1.858,1377.0,6416.0,1.0
U[261],0.998,0.623,0.0,2.052,1021.0,4662.0,1.0
U[262],0.993,0.627,0.001,2.074,1122.0,4823.0,1.0
U[263],1.52,0.808,0.006,2.837,544.0,1615.0,1.0
U[264],1.361,0.755,0.006,2.601,600.0,2077.0,1.0
U[265],0.634,0.468,0.001,1.479,2939.0,7108.0,1.0
U[266],0.762,0.525,0.0,1.682,2046.0,8337.0,1.0
U[267],0.479,0.383,0.0,1.177,8121.0,10231.0,1.0
U[268],0.911,0.59,0.0,1.931,1202.0,4545.0,1.0
U[269],1.232,0.709,0.005,2.409,696.0,2749.0,1.0
U[270],0.817,0.554,0.0,1.8,1495.0,5852.0,1.0
U[271],0.417,0.342,0.0,1.041,11436.0,9756.0,1.0
U[272],0.396,0.328,0.0,0.998,13350.0,9556.0,1.0
U[273],0.899,0.58,0.0,1.903,1147.0,5051.0,1.0
U[274],0.676,0.492,0.0,1.557,2449.0,8298.0,1.0
U[275],0.413,0.339,0.0,1.04,12995.0,11375.0,1.0
U[276],1.285,0.729,0.003,2.503,684.0,2691.0,1.0
U[277],0.818,0.554,0.0,1.789,1477.0,6808.0,1.0
U[278],0.678,0.489,0.0,1.562,2534.0,9544.0,1.0
U[279],1.174,0.694,0.0,2.347,761.0,2963.0,1.0
U[280],0.514,0.398,0.0,1.237,6297.0,10726.0,1.0
U[281],0.47,0.375,0.0,1.16,10482.0,10532.0,1.0
U[282],1.271,0.718,0.0,2.468,665.0,2241.0,1.0
U[283],1.641,0.835,0.027,3.013,499.0,1214.0,1.0
U[284],1.563,0.82,0.011,2.901,524.0,1153.0,1.01
U[285],0.676,0.483,0.0,1.52,2418.0,8220.0,1.0
U[286],0.865,0.573,0.0,1.859,1216.0,6433.0,1.0
U[287],0.361,0.307,0.0,0.922,15498.0,10330.0,1.0
U[288],1.04,0.635,0.005,2.125,875.0,3062.0,1.0
U[289],0.489,0.388,0.0,1.197,7184.0,9597.0,1.0
U[290],0.752,0.527,0.0,1.688,1810.0,7925.0,1.0
U[291],0.457,0.371,0.0,1.141,10003.0,11810.0,1.0
U[292],0.544,0.422,0.0,1.32,4748.0,8364.0,1.0
U[293],0.88,0.584,0.0,1.89,1330.0,7756.0,1.0
U[294],0.403,0.332,0.0,1.01,12532.0,9917.0,1.0
U[295],0.546,0.417,0.0,1.306,3990.0,8026.0,1.0
U[296],1.316,0.735,0.0,2.532,637.0,2260.0,1.0
U[297],1.298,0.738,0.006,2.541,650.0,2231.0,1.0
U[298],0.455,0.366,0.0,1.123,11471.0,9680.0,1.0
U[299],0.984,0.621,0.0,2.056,1054.0,4203.0,1.0
U[300],0.783,0.53,0.0,1.708,1658.0,6997.0,1.0
U[301],1.632,0.838,0.096,3.067,511.0,1616.0,1.0
U[302],0.671,0.48,0.0,1.524,2181.0,7618.0,1.0
U[303],0.423,0.344,0.0,1.049,10031.0,10091.0,1.0
U[304],1.168,0.693,0.0,2.341,771.0,2885.0,1.0
U[305],1.363,0.748,0.012,2.605,583.0,1730.0,1.0
U[306],0.662,0.482,0.0,1.529,2752.0,8317.0,1.0
