,mean,sd,hdi_3%,hdi_97%,ess_bulk,ess_tail,r_hat
U[311],0.635,0.512,0.0,1.583,2083.0,5359.0,1.0
U[312],0.793,0.62,0.0,1.928,1364.0,3330.0,1.0
U[313],0.841,0.661,0.0,2.044,1256.0,3571.0,1.0
U[314],0.73,0.578,0.0,1.795,1539.0,4268.0,1.0
U[315],0.366,0.32,0.0,0.952,9797.0,12087.0,1.0
U[316],0.739,0.584,0.0,1.816,1507.0,4413.0,1.0
U[317],0.482,0.41,0.0,1.231,3824.0,8125.0,1.0
U[318],0.667,0.532,0.0,1.634,2006.0,4632.0,1.0
U[319],0.497,0.421,0.0,1.255,3892.0,6912.0,1.0
U[320],0.627,0.507,0.0,1.548,2223.0,5233.0,1.0
U[321],0.818,0.645,0.0,2.001,1421.0,3550.0,1.0
U[322],0.523,0.431,0.0,1.3,3303.0,8286.0,1.0
U[323],0.575,0.475,0.0,1.437,2298.0,6549.0,1.0
U[324],0.35,0.308,0.0,0.917,8241.0,11920.0,1.0
U[325],0.64,0.528,0.0,1.605,2133.0,5064.0,1.0
U[326],0.686,0.55,0.0,1.7,2032.0,4814.0,1.0
U[327],0.819,0.635,0.0,1.977,1347.0,3860.0,1.0
U[328],0.713,0.567,0.0,1.739,1567.0,4642.0,1.0
U[329],0.431,0.37,0.0,1.111,6400.0,9394.0,1.0
U[330],0.683,0.54,0.0,1.673,1971.0,4216.0,1.0
U[331],0.506,0.426,0.0,1.272,3597.0,8403.0,1.0
U[332],0.529,0.439,0.0,1.335,3030.0,6922.0,1.0
U[333],0.59,0.487,0.0,1.476,2649.0,6053.0,1.0
U[334],0.606,0.492,0.0,1.51,2444.0,5076.0,1.0
U[335],0.343,0.304,0.0,0.892,9086.0,8788.0,1.0
U[336],0.447,0.38,0.0,1.139,5258.0,8671.0,1.0
U[337],0.708,0.564,0.0,1.744,1731.0,4281.0,1.0
U[338],0.456,0.389,0.0,1.152,4860.0,9522.0,1.0
U[339],0.564,0.463,0.0,1.399,2906.0,5905.0,1.0
U[340],0.488,0.41,0.0,1.228,3532.0,7057.0,1.0
U[341],0.627,0.514,0.0,1.575,2135.0,5388.0,1.0
U[342],0.417,0.353,0.0,1.058,5686.0,10518.0,1.0
U[343],0.45,0.384,0.0,1.134,4634.0,8357.0,1.0
U[344],0.389,0.333,0.0,1.001,7162.0,12322.0,1.0
U[345],0.807,0.629,0.0,1.961,1304.0,3828.0,1.0
U[346],0.562,0.467,0.0,1.417,2937.0,6104.0,1.0
U[347],0.467,0.399,0.0,1.205,4823.0,7978.0,1.0
U[348],0.474,0.398,0.0,1.195,4047.0,8339.0,1.0
U[349],0.637,0.516,0.0,1.57,2056.0,4954.0,1.0
U[350],0.714,0.574,0.0,1.777,1560.0,4160.0,1.0
U[351],0.43,0.37,0.0,1.1,5551.0,8082.0,1.0
U[352],0.483,0.408,0.0,1.226,3825.0,8404.0,1.0
U[353],0.634,0.513,0.0,1.573,2316.0,4721.0,1.0
U[354],0.441,0.375,0.0,1.117,5205.0,8675.0,1.0
